"full_text" "searched_at"
"1" "This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 16:21:15
"2" "Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is still possible in modern football - this will give so many people so much power &amp; hope ❤️❤️⚽ #Morocco #WorldCup #Qatar2022" 2022-12-10 16:21:15
"3" "#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well." 2022-12-10 16:21:15
"4" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 16:21:15
"5" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 16:21:15
"6" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 16:21:15
"7" "It may sting..but we have to be honest - our boys lacked coherence and lacked precision this whole tournament. #WorldCup #WorldCup2022 #EnglandVsFrance #ENGFRA #FIFAWorldCup2022" 2022-12-10 16:21:15
"8" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 16:21:15
"9" "RT @5Pillarsuk: ALL seven pro-LGBTQ #OneLove armband European teams are now out of the #WorldCup. #ItsComingHome https://t.co/CszhZRUfDH" 2022-12-10 16:21:15
"10" "Hugo Lloris is like a wine bottle…
The more he aged the better he become 

#FRAANG #ANGFRA #WorldCup #WorldCup2022 #Qatar2022" 2022-12-10 16:21:15
"11" "@kevscade like the last worldcup but against croatia ?" 2022-12-10 16:21:15
"12" "France cheated. England should have taken the gloves off. The referee deserved a red card. Players must rely on skill not dirty tricks, and should be sent off for cheating. Trips and barges are unacceptable. #WorldCup #EnglandFrance #FIFAWorldCup #FIFAWorldCup2022 #France" 2022-12-10 16:21:15
"13" "Congratulations to France #WorldCup" 2022-12-10 16:21:15
"14" "RT @M10: Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is st…" 2022-12-10 16:21:15
"15" "Griezmann Is just like Messi in this french team. The ball has to go through him if they want to win. Been like that since they started their worldcup campaign." 2022-12-10 16:21:15
"16" "No clue

#ENGFRA 
#FIFAWorldCup  
#WorldCup 
#WorldCup2022 https://t.co/8qNt8ZvAw4" 2022-12-10 16:21:15
"17" "RT @5Pillarsuk: ALL seven pro-LGBTQ #OneLove armband European teams are now out of the #WorldCup. #ItsComingHome https://t.co/CszhZRUfDH" 2022-12-10 16:21:15
"18" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 16:21:15
"19" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 16:21:15
"20" "RT @greybtc: ⚽️$300🏆

Profits go to 1 lucky follower🥇

🏴󠁧󠁢󠁥󠁮󠁧󠁿 England vs France 🇫🇷 

To win: 
1. Follow @greybtc
2. Hashtag your team 👇
3.…" 2022-12-10 16:21:15
