"full_text" "searched_at"
"1" "The drama, the hyperbole, the outrage, the exaggeration, the incredulity, the shock, the disbelief, the whining, the crying. Isn’t futball something? #FIFAWorldCup #WorldCup #bam #performance" 2022-12-10 15:55:16
"2" "Is anyone going to make a Mbappe highlight reel using Hanson's MMMBop?

Asking for a friend. 
#WorldCup 
#WorldcupQatar2022 
#France" 2022-12-10 15:55:16
"3" "France will be the second African side at the semi finals #WorldCup" 2022-12-10 15:55:16
"4" "Harry Kane with England's #WorldCup hopes &amp; dreams in the balance... https://t.co/EZwKCmyrbA" 2022-12-10 15:55:16
"5" "wow! England is about to be flushed out from #WorldCup Unless …" 2022-12-10 15:55:16
"6" "Missed that pk by a mile #EnglandVsFrance #WorldCup https://t.co/ALkdR3hxh3" 2022-12-10 15:55:16
"7" "Someone tell this kid his go fund me is about to blow up #ENGFRA #WorldCup https://t.co/8m48vyZfiA" 2022-12-10 15:55:16
"8" "quick whistle on English but letting Frenchies  push everyone around. #WorldCup" 2022-12-10 15:55:16
"9" "If only this French team had Pogba and Benzema on it... #WorldCup https://t.co/5wnKONxt61" 2022-12-10 15:55:16
"10" "my less than amateur self is like, why did he kick it so high??? #WorldCup" 2022-12-10 15:55:16
"11" "Harry Maggie’s gives up the go-ahead goal for #France. Harry Kane misses a penalty kick that would’ve been the late equalizer for #England. Bad time to be a #Brit named #Harry. #WorldCup" 2022-12-10 15:55:16
"12" "Man some of the best players in the #WorldCup are coming up short in prime time this is wild" 2022-12-10 15:55:16
"13" "If this game keeps up the way it’s going - we’re going to see stoppage time numbers we’ve never seen before. #FRAENG #WorldCup" 2022-12-10 15:55:16
"14" "This referee has been abysmal to say the least in this #WorldCup game. #ENG players and fans are going to follow this guy home lol." 2022-12-10 15:55:16
"15" "Kane missed a goal when it mattered most 😭 #WorldCup" 2022-12-10 15:55:16
"16" "I hope he scores or gets another opportunity….enjoy living this down. He’ll obviously be known as the love child of Neville Longbottom &amp; Draco Malfoy. BUT NOW THIS. I feel for him! #HarryKane #EnglandVsFrance #England #FIFAWorldCup #WorldCup #HarryPotter https://t.co/35dMwpQAau" 2022-12-10 15:55:16
"17" "It’s been a while since I played FIFA, but Harry Kane held down the circle ⭕️ button too long? #WorldCup" 2022-12-10 15:55:16
"18" "This REF is a tire fire smh #WorldCup" 2022-12-10 15:55:16
"19" "Me watching England &amp; Harry Kane choke another #WorldCup https://t.co/H5RFeHYvZw" 2022-12-10 15:55:16
"20" "France getting real lucky out here, they need to pull it together with the swiftness and hope this clock run out soon 😩😂🤣🫠 #WorldCup" 2022-12-10 15:55:16
