"full_text" "searched_at"
"1" "This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"2" "Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is still possible in modern football - this will give so many people so much power &amp; hope ❤️❤️⚽ #Morocco #WorldCup #Qatar2022" 2022-12-10 15:55:21
"3" "#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well." 2022-12-10 15:55:21
"4" "RT @DaysOfPal: Thank you, Morocco! 🇲🇦🇵🇸

Moroccan football player overwhelmingly celebrates their win in today's #WorldCup match raising th…" 2022-12-10 15:55:21
"5" "Thank god we don’t have to see Harry Kane in another World Cup absolute bottle job #EnglandVsFrance #WorldCup" 2022-12-10 15:55:21
"6" "RT @RomanAtwood: Vitaly strikes again 😂
#WorldCup https://t.co/qRlfcK0NTy" 2022-12-10 15:55:21
"7" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"8" "RT @AshleyKang: Korean fans have given
Antonio Mateu Lahoz, the referee for #WorldCup Argentina vs Netherlands, a new nickname: \"Twisted Fa…" 2022-12-10 15:55:21
"9" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"10" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"11" "england find a way to disappoint a whole nation of people every single year👍🏻#WorldCup" 2022-12-10 15:55:21
"12" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"13" "They look like brothers #WorldCup https://t.co/GL8YHxl0hn" 2022-12-10 15:55:21
"14" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"15" "I guess the only thing coming home is the England team! Isss okay, lets explore the cost of living together 😂 #ENGFRA #WorldCup" 2022-12-10 15:55:21
"16" "İngiltere #BirMilletYanıyor #Fransa #WorldCup  #France #2-1 #katar2022 https://t.co/HLMjiO1wxQ" 2022-12-10 15:55:21
"17" "RT @boxcouk: Win a Hisense TV IF England score in the first 12 minutes versus France*.

To enter for a chance to win, all you have to do is…" 2022-12-10 15:55:21
"18" "#WorldCup The ref is playing for France… Come on England! ⚽️🏴󠁧󠁢󠁥󠁮󠁧󠁿" 2022-12-10 15:55:21
"19" "It was stupid! #Kane #Spurs striker taking a penalty against #Loris Spurs keeper! #ENGFRA #WorldCup and the #Ref has been awful" 2022-12-10 15:55:21
"20" "Referees in this competition are pathetic!!!! How much have UEFA paid that’s twat?? #EnglandVsFrance #WorldCup #referee #cheat #UEFA" 2022-12-10 15:55:21
"21" "gold coast clear vape
gold coast clear instagram
gold coast clear tropicana cookies
gold coast clear lemon meringue
gold coast clear carts real or fake
gold coast clear summer edition
England , Ronaldo , GOAT , Africa , marruecos #ENGFRA #Portugal     #WorldCup #vape #uk #usa https://t.co/KHNwHZotsG" 2022-12-10 15:55:21
"22" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"23" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"24" "Shaws crossing is awful! #EnglandVsFrance #WorldCup" 2022-12-10 15:55:21
"25" "England don't deserve to lose this match #Eng #worldcup" 2022-12-10 15:55:21
"26" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"27" "This is what you get when you play Harry Maguire. Fucking liability. Shit. Useless. #itvfootball #engfra #WorldCup" 2022-12-10 15:55:21
"28" "RT @ManUtd: 🇫🇷 @RaphaelVarane
🏴󠁧󠁢󠁥󠁮󠁧󠁿 @HarryMaguire93
🏴󠁧󠁢󠁥󠁮󠁧󠁿 @LukeShaw23 

Three Reds start in tonight's #WorldCup quarter-final, with @Ma…" 2022-12-10 15:55:21
"29" "RT @GodwinAruwayo: Almost nobody would count Olivier Giroud when counting the top 10 or 20 strikers in the world currently, but the French…" 2022-12-10 15:55:21
"30" "The drama, the hyperbole, the outrage, the exaggeration, the incredulity, the shock, the disbelief, the whining, the crying. Isn’t futball something? #FIFAWorldCup #WorldCup #bam #performance" 2022-12-10 15:55:21
"31" "Lee Dixon 🤣🤣. A worse co-commentator there is not, and I'm including Michael Owen in that  #FRAENG #WorldCup" 2022-12-10 15:55:21
"32" "RT @bittergiantsfan: All of England is celebrating France’s #WorldCup victory by curling up into the shape of a croissant. 🥐

Viva La Franc…" 2022-12-10 15:55:21
"33" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"34" "RT @M10: Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is st…" 2022-12-10 15:55:21
"35" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"36" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"37" "Harry on the front page then? Or are we going to recycle images from the Euro final?

#ENGFRA #WorldCup #Qatar2022" 2022-12-10 15:55:21
"38" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"39" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"40" "RT @M10: Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is st…" 2022-12-10 15:55:21
"41" "RT @M10: Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is st…" 2022-12-10 15:55:21
"42" "RT @M10: Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is st…" 2022-12-10 15:55:21
"43" "I’ve never really sat down and watched a full game of soccer. Today I did, and i’m actually enjoying it. Might have to follow it more. #WorldCup #EnglandVsFrance" 2022-12-10 15:55:21
"44" "3 minutes to the next #Brexit 
#WorldCup" 2022-12-10 15:55:21
"45" "I bet soccer players give great footjobs. #WorldCup" 2022-12-10 15:55:21
"46" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"47" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"48" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"49" "RT @Eddchapman123: Lucky Harry Kane isn’t black. The media couldn’t slate their golden boy! #WorldCup #saka" 2022-12-10 15:55:21
"50" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"51" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"52" "I’m over it England is coming home #EnglandVsFrance #eng #WorldCup" 2022-12-10 15:55:21
"53" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"54" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
"55" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-10 15:55:21
