"full_text" "searched_at"
"1" "Join us at @heb in Annaville for your last chance to win one of two $100 gift cards plus qualify for the grand prize a #worldcup viewing package! https://t.co/ADSuuc5Kip" 2022-12-11 16:48:11
"2" "Two players that hit different when their nation calls. #WorldCup https://t.co/FlfyOslvWB" 2022-12-11 16:48:11
"3" "My gf and i went to the park and were walking so she got tired and told me 'let's Ronaldo' i understood immediately what she meant. So we sat down on the bench

@FIFAWorldCup #FIFAWorldCup #Qatar2022 #WorldCup2022 #WorldCup #Morocco #Portugal https://t.co/mBP6o26ybl" 2022-12-11 16:48:11
"4" "Imagine @Cristiano as Manager for @selecaoportugal for 2026 #WorldCup 

Now that would be Insane!! #CristianoRonaldo #CR7𓃵 #worldcup2026" 2022-12-11 16:48:11
"5" "I found some bootleg link yesterday on my flight to watch the Portugal vs. Morocco game. 

Needless to say, I was the most popular guy on the plane next to the economy class bathroom where about 10 of us watched the game together from my iPhone lol 

#WorldCup #Qatar2022 https://t.co/TYGkucUQov" 2022-12-11 16:48:11
"6" "Game on at the Old Germantown #sausage #worldcup! Bracket A: https://t.co/9K9qIJt8h6" 2022-12-11 16:48:11
"7" "The bengals aren’t an Ohio team #CLEvsCIN #Bengals #Kentucky #WorldCup" 2022-12-11 16:48:11
"8" "I couldn’t give a crap about the #WorldCup or anything #Soccer related, but I couldn’t have been prouder as an #Arab, seeing the historic #Morocco wins AND all the pro Palestinians parading and celebrations 😍✌🏼🇵🇸👏🏼" 2022-12-11 16:48:11
"9" "#Morocco’s crazy #WorldCup run continued with a win over Portugal yesterday. @FrenchMontana ended up turning up with fans in Times Square, to celebrate.🔥They get France on Tuesday. I have more info on @HipHopVibe1. https://t.co/g5cvIvsaks" 2022-12-11 16:48:11
"10" "My Ghetto Twins 😇😇 Lennox &amp; Serrell #المغرب_البرتغال #explore #TwitterFiles #WorldCup  #babies https://t.co/eStFqqSJtH" 2022-12-11 16:48:11
"11" "“ #someday all our #dreams will come to be” @StevieWonder 

I’ve always liked this #christmas #song by #steviewonder #sundayfunday 
 #somedayatchristmas #december #iamoscarflores #winter #worldcup #qatar #cover #youtube #happynewyear https://t.co/Iqf1xfNHTF" 2022-12-11 16:48:11
"12" "Bracket 1 week at Old Germantown’s Sausage World Cup! #worldcup #sausage #wisconsin https://t.co/mCNPKgj480" 2022-12-11 16:48:11
"13" "Fact. For all Argentina and Messi homers out there. Croatia beat, destroyed 4 years younger and better Argentina in Russia 3 0. Just think of that before you think or say something stupid. #Croatia #CROARG #WorldCup #Hrvatska #WorldCup2022 #WorldcupQatar2022" 2022-12-11 16:48:11
"14" "EPISODE 76
OUT NOW

https://t.co/J2K0trusxa

#jonbenetramsey #truecrimecommunity #truecrime #TheWhiteLotus #WorldCup #SundayScares #PodcastAndChill #horroraddict #truecrimejunkie https://t.co/haz7aEiIya" 2022-12-11 16:48:11
"15" "Add cheer 2 your shopping, #euchre at 3 today! #santa #mugclub #giftideas #traversecity #chelseaparkwest #grandtraverse #holiday #sunday #shopping #foodie #cider #winelover #golf #ski #terrafirma #cherryland #downtowntc #WorldCup #craftbeer #beer #beerlover #beergeek #XMAS2022 https://t.co/JX7tnZSVKu" 2022-12-11 16:48:11
"16" "“Pretty in Pink” 📸 #EBCo 

#LouisVuitton #Lamborghini #Christmas #PrettyInPink #PINK #SupercarPhotography #Automotive #AutomotivePhotography #NFT #NFTs #ArtBasel #ArtBaselMiami  #FeaturedPhoto #WorldCup #Snow #Artwork #Art 
Copyright © #EliteBrandsCo 👀
https://t.co/y5jXcQOAYG https://t.co/fImxF36Yko" 2022-12-11 16:48:11
"17" "“Pretty in Pink” 📸 #EBCo 

#LouisVuitton #Lamborghini #Christmas #PrettyInPink #PINK #SupercarPhotography #Automotive #AutomotivePhotography #NFT #NFTs #ArtBasel #ArtBaselMiami  #FeaturedPhoto #WorldCup #Snow #Artwork #Art 
Copyright © #EliteBrandsCo 👀
https://t.co/Ljn9IkuKO6 https://t.co/v0K0TMhlLa" 2022-12-11 16:48:11
"18" "#argentina #worldcup it’s always this way, what is it about Argentina that makes people so jealous????? https://t.co/CA31QQEYUd" 2022-12-11 16:48:11
"19" "Open Early all week for the World Cup.   Catch all the action with us.   ⚽️ #worldcup #lebosaloon @ Saloon of Mt. Lebanon https://t.co/NbxTdm3rDI" 2022-12-11 16:48:11
"20" "#worldcup soccer excitement is here! Stop by @heb and register to win one of two $100 gift cards and get free samples of @cocacola zero sugar til 12pm! https://t.co/uAoGZLhDKB" 2022-12-11 16:48:11
"21" "I reflect, meditate and manifest on sundays ✨🌙 #sundayvibes #reflect
#meditate #manifest #Spirituality #CristianoRonaldo #WizkidLiveAccra #Morocco #Qatar2022 #WorldCup #Cristiano #SEOKJIN #搞定要要個尔 #wizkidliveinaccra #ซีนุนิวรักแท้เดอะสตาร์ #المغرب_البرتغا https://t.co/gxVuGsfjFg" 2022-12-11 16:48:11
"22" "All these are &lt; 20 carbs and 3 of 4 are a dozen or fewer (!) carbs. Huge bonus = bunch of attn to protein. Cool for #worldcup games this Tues+ Wed - TY @onedroptoday + @jeffdachis for saving us time and saving us from dreaded #diabetes BG spikes. https://t.co/ZeoCnGZvct #coolceo https://t.co/lBBIIPXRzh https://t.co/y0RZWBujKU" 2022-12-11 16:48:11
"23" "Which matchup are you anticipating for the #WorldCup final?" 2022-12-11 16:48:11
"24" "All these are under 20 carbs and three of four are a dozen or fewer carbs! Huge bonus = bunch of attention to protein too. Prepping for #worldcup games this Tues + Wed - TY @onedroptoday + @jeffdachis for saving us time and saving us from dreaded #diabetes bg spikes. #coolceo https://t.co/lBBIIPXRzh https://t.co/3RFPB40SlJ" 2022-12-11 16:48:11
"25" "I’m gonna miss the #WorldCup for a lot of reasons, but I absolutely loved having an exciting game every morning. Made grading papers and household chores much easier." 2022-12-11 16:48:11
"26" "Morocco football team makes me think of Greece 2004 Euro win. #WorldCup" 2022-12-11 16:48:11
"27" "Come enjoy our #coffee #latte #cappuccino #WorldCup #HappySunday #Toronto https://t.co/IowWYZYaDw" 2022-12-11 16:48:11
"28" "France 🇫🇷 VS Morocco 🇲🇦 gonna be an intense match! I’m nervous all now #worldcup #football #soccer" 2022-12-11 16:48:11
"29" "I didn’t ask to be moroccan, I just got lucky ❤️
#CristianoRonaldo #WorldCup #MoroccoVsPortugal #FIFAWorldCup #Match2023 #snow #MedTwitter https://t.co/0gRXiU7uu7" 2022-12-11 16:48:11
"30" "It's STILL not coming home #England . #France #ENG #FRA #ENGFRA 

#WorldCupOnFOX     #FIFA #WorldCup #WorldCup2022 #FIFAWorldCup    #FIFAWorldCup2022 #Qatar2022    #BBCWorldCup #FOXWorldCup" 2022-12-11 16:48:11
"31" "Pity the fans &amp; players who will lose 
(But remember, it’s but a game we choose)
-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-
Pity all the teams who don’t get above
Reminding us that losers deserve love
#couplet
#couplets
#SelfieSonnet 
#HeadlineSonnet 
#WorldCup" 2022-12-11 16:48:11
"32" "The World Cup makes nationalism safe
No guns, bombs, races or border patrols
[For at today’s rules decency doth chafe]
(In pure sport humanity controls)
#SelfieSonnet 
#HeadlineSonnet 
#WorldCup" 2022-12-11 16:48:11
"33" "I love seeing the club stars play in space
The national teams, heavens liberate 
[It’s like these players become a new race]
(Playing free of pay they can become great)
#SelfieSonnet 
#HeadlineSonnet 
#WorldCup" 2022-12-11 16:48:11
