"full_text" "searched_at"
"1" "Open Early all week for the World Cup.   Catch all the action with us.   ⚽️ #worldcup #lebosaloon @ Saloon of Mt. Lebanon https://t.co/NbxTdm3rDI" 2022-12-11 11:21:50
"2" "#worldcup soccer excitement is here! Stop by @heb and register to win one of two $100 gift cards and get free samples of @cocacola zero sugar til 12pm! https://t.co/uAoGZLhDKB" 2022-12-11 11:21:50
"3" "I reflect, meditate and manifest on sundays ✨🌙 #sundayvibes #reflect
#meditate #manifest #Spirituality #CristianoRonaldo #WizkidLiveAccra #Morocco #Qatar2022 #WorldCup #Cristiano #SEOKJIN #搞定要要個尔 #wizkidliveinaccra #ซีนุนิวรักแท้เดอะสตาร์ #المغرب_البرتغا https://t.co/gxVuGsfjFg" 2022-12-11 11:21:50
"4" "All these are &lt; 20 carbs and 3 of 4 are a dozen or fewer (!) carbs. Huge bonus = bunch of attn to protein. Cool for #worldcup games this Tues+ Wed - TY @onedroptoday + @jeffdachis for saving us time and saving us from dreaded #diabetes BG spikes. https://t.co/ZeoCnGZvct #coolceo https://t.co/lBBIIPXRzh https://t.co/y0RZWBujKU" 2022-12-11 11:21:50
"5" "Which matchup are you anticipating for the #WorldCup final?" 2022-12-11 11:21:50
"6" "All these are under 20 carbs and three of four are a dozen or fewer carbs! Huge bonus = bunch of attention to protein too. Prepping for #worldcup games this Tues + Wed - TY @onedroptoday + @jeffdachis for saving us time and saving us from dreaded #diabetes bg spikes. #coolceo https://t.co/lBBIIPXRzh https://t.co/3RFPB40SlJ" 2022-12-11 11:21:50
"7" "I’m gonna miss the #WorldCup for a lot of reasons, but I absolutely loved having an exciting game every morning. Made grading papers and household chores much easier." 2022-12-11 11:21:50
"8" "Morocco football team makes me think of Greece 2004 Euro win. #WorldCup" 2022-12-11 11:21:50
"9" "Come enjoy our #coffee #latte #cappuccino #WorldCup #HappySunday #Toronto https://t.co/IowWYZYaDw" 2022-12-11 11:21:50
"10" "France 🇫🇷 VS Morocco 🇲🇦 gonna be an intense match! I’m nervous all now #worldcup #football #soccer" 2022-12-11 11:21:50
"11" "I didn’t ask to be moroccan, I just got lucky ❤️
#CristianoRonaldo #WorldCup #MoroccoVsPortugal #FIFAWorldCup #Match2023 #snow #MedTwitter https://t.co/0gRXiU7uu7" 2022-12-11 11:21:50
"12" "It's STILL not coming home #England . #France #ENG #FRA #ENGFRA 

#WorldCupOnFOX     #FIFA #WorldCup #WorldCup2022 #FIFAWorldCup    #FIFAWorldCup2022 #Qatar2022    #BBCWorldCup #FOXWorldCup" 2022-12-11 11:21:50
"13" "Pity the fans &amp; players who will lose 
(But remember, it’s but a game we choose)
-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-
Pity all the teams who don’t get above
Reminding us that losers deserve love
#couplet
#couplets
#SelfieSonnet 
#HeadlineSonnet 
#WorldCup" 2022-12-11 11:21:50
"14" "The World Cup makes nationalism safe
No guns, bombs, races or border patrols
[For at today’s rules decency doth chafe]
(In pure sport humanity controls)
#SelfieSonnet 
#HeadlineSonnet 
#WorldCup" 2022-12-11 11:21:50
"15" "I love seeing the club stars play in space
The national teams, heavens liberate 
[It’s like these players become a new race]
(Playing free of pay they can become great)
#SelfieSonnet 
#HeadlineSonnet 
#WorldCup" 2022-12-11 11:21:50
